-0.2239402532577515, 0.5846971869468689, -0.9045066833496094, 0.2836735546588898, -0.8424638509750366, 1.1049547195434570
-0.2239067703485489, 0.5846857428550720, -0.9045432806015015, 0.1033061742782593, -0.9464910626411438, 1.4491937160491943
-0.2239635139703751, 0.5845946669578552, -0.9046474695205688, 0.1351768076419830, -0.7889314293861389, 0.6802781820297241
-0.2240151166915894, 0.5845450758934021, -0.9044941067695618, 0.2547865211963654, -0.8558591604232788, 1.1405247449874878
-0.2239888608455658, 0.5845376849174500, -0.9045623540878296, 1.3347245454788208, 0.3372457623481750, 0.2058031558990479
-0.2239810228347778, 0.5846480727195740, -0.9045267701148987, 0.9987627267837524, 0.0436627976596355, 0.2497542649507523
-0.2239282429218292, 0.5845817923545837, -0.9046835899353027, 0.6264632940292358, -0.3285832703113556, 0.9287359714508057
-0.2239015549421310, 0.5845693945884705, -0.9045006036758423, 0.3987073600292206, 0.6806351542472839, 1.3940893411636353
-0.2239417582750320, 0.5846180319786072, -0.9045770168304443, -0.0256447866559029, 1.0958082675933838, 1.9409390687942505
-0.2239797562360764, 0.5845937132835388, -0.9045730829238892, -0.4713567495346069, 1.7447441816329956, 2.3675649166107178
-0.2238659411668777, 0.5846547484397888, -0.9045521616935730, -0.7803361415863037, 1.2792469263076782, 3.0422842502593994
-0.2240108996629715, 0.5846168398857117, -0.9045115113258362, -1.0027354955673218, 0.7007583975791931, 2.7519550323486328
-0.2238517701625824, 0.5845150351524353, -0.9046314358711243, -1.2725701332092285, 0.3589520752429962, 2.5067310333251953
-0.2240415662527084, 0.5845419764518738, -0.9046081304550171, -1.5064386129379272, 0.1108355596661568, 3.3977825641632080
-0.2238471806049347, 0.5846835970878601, -0.9045007228851318, -0.6812238097190857, 0.5005638599395752, 2.8161580562591553
-0.2239052057266235, 0.5845388770103455, -0.9044930338859558, 0.2594628036022186, 1.3014416694641113, 2.2723920345306396
-0.2238677889108658, 0.5846170783042908, -0.9045143127441406, -0.1157826259732246, 0.8761527538299561, 2.1983618736267090
-0.2238754928112030, 0.5846905112266541, -0.9045487642288208, -0.3351970314979553, 0.4680321216583252, 1.8986145257949829
-0.2240134477615356, 0.5845932364463806, -0.9045883417129517, -0.6898390054702759, 0.1643944084644318, 2.0002148151397705
-0.2240397632122040, 0.5846902728080750, -0.9046528339385986, -0.9952448606491089, 0.0394118055701256, 2.4810950756072998
