-2.08309, -259.854, -1582.37, 0.0566743, -0.557308, 0.334655, 0.757761
-33.0851, -332.967, -1325.19, -0.395622, -0.878514, 0.172028, 0.205189
-10.5556, -313.174, -1361.91, -0.301803, -0.873283, 0.227439, 0.307512
-62.1315, -261.328, -1382.9, 0.00712554, -0.864111, 0.283431, 0.415846
-101.965, -234.091, -1404.78, 0.0826155, -0.837931, 0.351703, 0.409086
-139.401, -263.526, -1344.47, 0.400884, -0.736733, 0.257588, 0.479754
-148.132, -322.172, -1288.67, 0.624733, -0.615179, 0.152726, 0.456003
-42.4393, -274.434, -1380, 0.473971, -0.578057, 0.110565, 0.654963
-44.7148, -243.118, -1438.46, 0.396939, -0.549669, 0.182143, 0.712129
-95.4257, -207.947, -1536.69, 0.278809, -0.504928, 0.371526, 0.727518
-172.137, -198.527, -1562.05, 0.253456, -0.524977, 0.53222, 0.613923
-200.735, -199.145, -1558.14, 0.37153, -0.375919, 0.482728, 0.698301
-216.666, -242.105, -1376.11, 0.694816, -0.265035, 0.302309, 0.596319
-217.947, -262.402, -1347.03, 0.644038, -0.474472, 0.320903, 0.507062
-195.402, -268.004, -1336.65, 0.518579, -0.662932, 0.299719, 0.449184
-145.217, -258.995, -1349.16, 0.379445, -0.749943, 0.274585, 0.46713
-77.367, -257.075, -1378.82, 0.291718, -0.742518, 0.238381, 0.553844
-29.4123, -248.424, -1448.14, 0.177496, -0.700635, 0.267711, 0.637131
-30.4731, -236.264, -1550.87, 0.0573682, -0.62809, 0.398212, 0.666062
-103.845, -233.921, -1651.89, 0.0524251, -0.495335, 0.566358, 0.656608
