58.5086, 435.513, -1358.38, 0.611657, -0.493282, 0.00127241, 0.618504
93.9127, 412.584, -1370.09, 0.66083, -0.412843, -0.0965943, 0.619302
95.627, 345.214, -1329.68, 0.532216, -0.629155, -0.124558, 0.552625
123.629, 345.556, -1357.59, 0.400267, -0.677913, -0.127739, 0.603244
160.39, 316.137, -1395.87, 0.24544, -0.698412, -0.163085, 0.652214
189.307, 275.458, -1446.48, 0.0923253, -0.677574, -0.196594, 0.702652
200.169, 225.043, -1495.9, -0.024679, -0.627552, -0.24277, 0.739345
152.484, 91.6214, -1558.94, -0.127201, -0.516828, -0.463604, 0.708364
177.367, 160.853, -1620.89, -0.0822425, -0.438545, -0.370971, 0.814429
171.891, 240.3, -1677.6, -0.0981236, -0.368599, -0.185847, 0.905521
149.596, 311.882, -1706.61, -0.0398435, -0.319985, -0.0700244, 0.943991
146.947, 375.717, -1674.42, 0.111548, -0.321963, -0.0743249, 0.937216
52.5514, 466.846, -1695.36, 0.159719, -0.261026, 0.17701, 0.935427
0.546435, 501.049, -1684.11, 0.220379, -0.233481, 0.262426, 0.909974
116.71, 382.652, -1713.12, 0.123415, -0.227865, -0.0896835, 0.961667
161.76, 221.628, -1391.72, -0.0702714, -0.766852, -0.215115, 0.600604
133.437, 444.24, -1596.79, 0.221506, -0.412157, 0.0303924, 0.883254
-70.3203, 516.73, -1683.61, 0.255968, -0.193711, 0.379479, 0.867728
197.695, 243.164, -1474.31, -0.259616, -0.681061, -0.0673084, 0.68134
176.293, 136.167, -1580.49, -0.142625, -0.498076, -0.361993, 0.774945
