-2.14499, -259.992, -1582.55, 0.0566381, -0.557425, 0.334932, 0.757555
-33.0781, -333.019, -1325.22, -0.395475, -0.878592, 0.172212, 0.204983
-10.5022, -313.226, -1361.98, -0.30168, -0.873337, 0.227602, 0.307359
-62.2073, -261.449, -1382.93, 0.00726837, -0.864215, 0.283519, 0.415567
-101.983, -234.152, -1404.8, 0.0828333, -0.838014, 0.351738, 0.408841
-139.407, -263.679, -1344.54, 0.401023, -0.736799, 0.257555, 0.479555
-148.061, -322.312, -1288.67, 0.624849, -0.615228, 0.152586, 0.455824
-42.3602, -274.574, -1380.02, 0.474128, -0.578104, 0.110389, 0.654838
-44.6941, -243.269, -1438.47, 0.397078, -0.549881, 0.182136, 0.711889
-95.4526, -208.11, -1536.72, 0.279034, -0.504945, 0.371414, 0.727477
-172.132, -198.634, -1562.02, 0.253888, -0.525024, 0.532028, 0.61387
-200.804, -199.337, -1558.12, 0.371859, -0.375721, 0.482507, 0.698385
-216.669, -242.271, -1376, 0.695083, -0.264969, 0.301959, 0.596214
-218.004, -262.643, -1346.97, 0.644186, -0.474584, 0.320836, 0.506812
-195.366, -268.108, -1336.65, 0.518756, -0.66302, 0.299529, 0.448976
-145.236, -259.183, -1349.14, 0.379642, -0.75003, 0.274563, 0.466842
-77.427, -257.166, -1378.8, 0.291789, -0.742625, 0.238419, 0.553646
-29.5157, -248.605, -1448.08, 0.177781, -0.700861, 0.267646, 0.63683
-30.5486, -236.33, -1550.78, 0.0577153, -0.628335, 0.398141, 0.665843
-103.899, -234.018, -1651.84, 0.0527384, -0.49537, 0.566362, 0.656553
