182.845, -267.297, -1707.42, -0.282328, -0.565923, -0.362293, 0.684665
207.673, -302.287, -1679.67, -0.251235, -0.483232, -0.474481, 0.691546
186.475, -270.533, -1713.08, -0.354726, -0.733756, -0.297288, 0.497384
186.843, -271.442, -1704.12, -0.281823, -0.55972, -0.375897, 0.682635
2.40952, -266.774, -1548.69, 0.239319, -0.649653, -0.322457, 0.645522
18.0155, -218.076, -1616.1, 0.085649, -0.753887, -0.242177, 0.604705
80.4889, -213.881, -1654.16, -0.0429346, -0.614204, -0.250631, 0.747057
-113.965, -300.656, -1568.09, 0.426938, -0.593118, -0.0742021, 0.678549
-187.9, -338.777, -1636.52, 0.438251, -0.548067, 0.215655, 0.679008
-217.342, -420.664, -1763.26, 0.251198, -0.476967, 0.587196, 0.603823
-162.031, -278.184, -1751.7, 0.00746293, -0.355451, 0.378964, 0.854391
-73.5615, -212.356, -1716.72, 0.0495062, -0.581979, 0.104627, 0.804924
-9.34596, -197.333, -1697.48, 0.0201831, -0.766138, -0.0646145, 0.6391
24.5166, -221.167, -1610.15, 0.120913, -0.518556, -0.193328, 0.824077
-58.2643, -220.872, -1638.58, 0.156697, -0.437191, 0.024456, 0.885275
-179.655, -411.264, -1583.27, 0.523838, -0.316801, 0.3269, 0.719978
-152.658, -294.69, -1620.38, 0.351184, -0.485775, 0.169378, 0.782307
-81.3235, -229.64, -1639.94, 0.219036, -0.678553, -0.0290954, 0.70053
-8.94276, -209.114, -1641.02, 0.0976478, -0.747152, -0.156318, 0.638587
16.2068, -217.868, -1616.64, 0.100142, -0.676778, -0.215568, 0.696759
