[0.3298745751380920, 0.3349587023258209, -0.7075540423393250, -0.4797181785106659, -1.2417047023773193, 2.1404006481170654],
[0.3298745751380920, 0.3349587023258209, -0.7075540423393250, 0.3916610181331635, -1.9593547582626343, 0.9354400038719177],
[0.3298745751380920, 0.3349587023258209, -0.7075540423393250, 0.1828859001398087, -1.5834090709686279, 1.1926993131637573],
[0.3298745751380920, 0.3349587023258209, -0.7075540423393250, 0.0050598490051925, -1.2279614210128784, 1.0997920036315918],
[0.3298745751380920, 0.3349587023258209, -0.7075540423393250, -0.1934980303049088, -0.9527046680450439, 1.4318734407424927],
[0.3298745751380920, 0.3349587023258209, -0.7075540423393250, -0.5004647970199585, -0.5714287161827087, 1.7285259962081909],
[0.3298745751380920, 0.3349587023258209, -0.7075540423393250, -0.7373707294464111, -0.3536712825298309, 2.1087851524353027],
[0.3298745751380920, 0.3349587023258209, -0.7075540423393250, -0.9448587894439697, -0.1012443155050278, 2.4977502822875977],
[0.3298745751380920, 0.3349587023258209, -0.7075540423393250, -1.1834223270416260, 0.2597645223140717, 2.8474738597869873],
[0.3298745751380920, 0.3349587023258209, -0.7075540423393250, -1.4920172691345215, 0.4244048893451691, 3.1397602558135986],
[0.3298745751380920, 0.3349587023258209, -0.7075540423393250, -1.3006919622421265, -0.6546814441680908, 3.3061656951904297],
[0.3298745751380920, 0.3349587023258209, -0.7075540423393250, -0.6977916359901428, -0.9530408978462219, 2.5359315872192383],
[0.3298745751380920, 0.3349587023258209, -0.7075540423393250, -0.2497772723436356, -1.2913653850555420, 1.8664104938507080],
[0.3298745751380920, 0.3349587023258209, -0.7075540423393250, 0.2453036010265350, -1.6560462713241577, 1.5050657987594604],
