60.521, 200.515, -1362.14, 0.0321195, -0.576205, -0.271378, 0.770266
47.7422, 152.226, -1289.4, 0.164065, -0.600382, -0.388347, 0.679566
56.3878, 193.799, -1346.64, 0.0541172, -0.615103, -0.296723, 0.728474
44.1759, 181.935, -1322.81, 0.118339, -0.588417, -0.308009, 0.738168
101.674, 195.436, -1387.93, -0.0652031, -0.565399, -0.308542, 0.762151
78.8279, 201.459, -1378.29, -0.055881, -0.72005, -0.293441, 0.626337
122.32, 174.129, -1364.17, -0.028604, -0.48731, -0.376899, 0.787183
7.01259, 183.321, -1319.32, 0.185298, -0.547379, -0.230468, 0.782896
-48.3901, 189.65, -1340.42, 0.217669, -0.606443, -0.124264, 0.754589
-108.36, 181.156, -1374.69, 0.237955, -0.560654, 0.0516533, 0.791439
-129.341, 177.049, -1401.85, 0.196175, -0.494142, 0.155977, 0.832472
-135.779, 178.138, -1428.88, 0.128898, -0.433776, 0.218836, 0.864485
-146.017, 171.78, -1465.99, 0.0550176, -0.405307, 0.283388, 0.867404
-161.854, 139.685, -1531.51, 0.0160804, -0.530315, 0.379376, 0.758011
-7.39388, 223.13, -1414.46, 0.0285798, -0.621175, -0.0870979, 0.778292
43.8328, 198.926, -1351.13, 0.085335, -0.50843, -0.239709, 0.822652
30.6817, 217.067, -1393.39, 0.0239099, -0.48666, -0.15739, 0.858964
171.704, 141.324, -1382.36, -0.164406, -0.543184, -0.458011, 0.684214
203.284, 116.799, -1482.8, -0.34288, -0.397658, -0.424806, 0.737456
229.752, -7.52556, -1383.17, -0.394495, -0.48961, -0.646576, 0.431966
