159.019, 316.334, -1395.93, 0.246089, -0.698784, -0.162597, 0.651693
187.957, 275.781, -1446.34, 0.0931313, -0.677961, -0.195876, 0.702373
198.818, 225.466, -1495.97, -0.0238884, -0.628278, -0.241764, 0.739085
151.198, 92.0043, -1558.83, -0.126789, -0.518047, -0.462537, 0.708245
176.047, 161.261, -1620.82, -0.0813459, -0.439094, -0.370235, 0.814559
170.542, 240.736, -1677.59, -0.0966313, -0.368976, -0.185349, 0.90563
148.253, 312.28, -1706.47, -0.0385019, -0.320548, -0.0695657, 0.943889
145.688, 375.988, -1674.38, 0.112772, -0.322487, -0.074277, 0.936892
51.2469, 467.178, -1695.26, 0.16104, -0.261343, 0.176993, 0.935115
115.276, 383.03, -1712.82, 0.124453, -0.228367, -0.0894738, 0.961434
160.505, 221.959, -1391.65, -0.0694929, -0.76747, -0.214063, 0.600282
-71.7057, 516.983, -1683.18, 0.257499, -0.19355, 0.379232, 0.867419
196.258, 243.67, -1474.44, -0.256391, -0.678773, -0.0661663, 0.684947
174.849, 136.9, -1580.47, -0.141393, -0.498959, -0.361084, 0.775027
127.692, 407.95, -1673.13, 0.06775, -0.365903, 0.0795271, 0.92477
169.173, 257.354, -1402.15, 0.109583, -0.730216, -0.220221, 0.6374
129.812, 203.704, -1354.25, 0.134239, -0.782272, -0.298903, 0.529799
103.334, 249.102, -1320.25, 0.212001, -0.813627, -0.222227, 0.493642
90.1589, 310.606, -1314.66, 0.0766235, -0.868277, -0.0905993, 0.48168
27.2176, 295.329, -1274.31, 0.151064, -0.908897, -0.109087, 0.373076
