-166.633, 26.0142, -2074.81, 0.37812, -0.623188, 0.251797, 0.6366
-104.607, 2.65417, -2094.27, 0.452206, -0.498036, 0.096315, 0.733617
-111.93, 23.191, -2150.31, 0.370332, -0.477323, 0.166668, 0.779255
-115.257, 27.968, -2184.71, 0.384035, -0.389741, 0.146535, 0.824103
-154.922, 45.4072, -2216.65, 0.384262, -0.319785, 0.205545, 0.841327
-216.374, 60.7803, -2223.15, 0.43457, -0.220556, 0.259235, 0.833847
-267.795, 65.7365, -2189.27, 0.517664, -0.145984, 0.28656, 0.792841
-285.538, 61.049, -2144.63, 0.590123, -0.122552, 0.28233, 0.746342
-212.786, 54.2855, -2123.74, 0.578696, -0.247811, 0.202364, 0.750167
-211.515, 49.2124, -2105.91, 0.625951, -0.200104, 0.164884, 0.735498
-178.184, 47.9993, -2131.78, 0.53907, -0.302957, 0.171502, 0.766947
-222.645, 21.3868, -2040.07, 0.686935, -0.280783, 0.177887, 0.646248
-204.098, -23.8355, -1987.1, 0.782028, -0.24268, 0.0987171, 0.565503
-157.776, -2.46577, -2032.72, 0.644506, -0.387997, 0.0879994, 0.652937
-219.338, 49.7665, -2103.72, 0.523777, -0.408863, 0.275914, 0.694522
-262.282, 58.173, -2258.75, 0.20276, -0.515293, 0.584646, 0.592917
-329.057, 55.0132, -2230.04, 0.285523, -0.523531, 0.626133, 0.502344
-389.017, 31.1641, -2241.79, 0.300282, -0.529724, 0.699755, 0.373585
-362.006, 34.109, -2276.16, 0.256028, -0.483074, 0.70803, 0.446971
-72.7955, -103.001, -2000.53, 0.0792423, -0.841053, 0.0381947, 0.533752
